url,page_type,business_value,content_quality,gsc_evidence,inbound_count,click_depth,thin_flag,cannibalization_risk,priority_class,recommended_action,reason
"/บริการ/รับซื้อคอมเล่นเกมสเปกแรง","service-page","medium","ok","none","20","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อคอมเสีย","service-page","medium","ok","none","10","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อจอคอม","service-page","medium","ok","none","52","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อจอเกมมิ่ง","service-page","medium","ok","none","24","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อซีพียู","service-page","medium","ok","none","39","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อทีวี","service-page","medium","ok","none","31","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อมือถือ","service-page","medium","ok","none","14","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อลำโพงบลูทูธ","service-page","medium","ok","none","31","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อสินค้าไอทีบริษัท","service-page","medium","ok","none","21","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อหูฟัง","service-page","medium","ok","none","33","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้ออุปกรณ์-network","service-page","medium","ok","none","33","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้ออุปกรณ์คอมพิวเตอร์","service-page","medium","ok","none","27","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้ออุปกรณ์สำนักงานมือสอง","service-page","medium","ok","none","21","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้ออุปกรณ์ไอที","service-page","medium","ok","none","44","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้ออุปกรณ์ไอทีบริษัท","service-page","medium","ok","none","22","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อเครื่องเกม","service-page","medium","ok","none","28","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อเครื่องใช้ไฟฟ้า","service-page","medium","ok","none","31","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อเฟอร์นิเจอร์","service-page","medium","ok","none","31","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อเมนบอร์ด","service-page","medium","ok","none","29","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อเลนส์","service-page","medium","ok","none","0","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อเลนส์กล้อง","service-page","medium","ok","none","15","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อแท็บเล็ต","service-page","medium","ok","none","31","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อแรม","service-page","high","ok","none","41","","no","low","P1","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโดรน","service-page","medium","ok","none","30","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโทรศัพท์มือสอง","service-page","high","ok","none","17","","no","low","P1","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโทรศัพท์เสีย","service-page","medium","ok","none","5","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโน๊ตบุ๊ค","service-page","high","ok","none","1186","","no","low","P1","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโน๊ตบุ๊คจอแตก","service-page","medium","ok","none","49","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโน๊ตบุ๊คบริษัท","service-page","medium","ok","none","32","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโน๊ตบุ๊คยกล็อต","service-page","medium","ok","none","18","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโน๊ตบุ๊คเกมมิ่ง","service-page","medium","ok","none","85","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโน๊ตบุ๊คเปิดไม่ติด","service-page","medium","ok","none","49","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโน๊ตบุ๊คเสีย","service-page","medium","ok","none","72","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับซื้อโน๊ตบุ๊คไม่มี-adapter","service-page","medium","ok","none","18","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับประมูลคอมพิวเตอร์มือสอง","service-page","medium","ok","none","12","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับเคลียร์อุปกรณ์ไอทีสำนักงาน","service-page","medium","ok","none","16","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/บริการ/รับเหมาประมูลอุปกรณ์ไอที","service-page","medium","ok","none","34","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/พื้นที่ให้บริการ","location-hub","high","ok","none","1186","","no","low","P1","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/กาญจนบุรี","location-page","low","ok","none","32","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/กาฬสินธุ์","location-page","low","ok","none","80","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/ขอนแก่น","location-page","medium","ok","none","1186","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/จันทบุรี","location-page","low","ok","none","32","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/ชลบุรี","location-page","low","ok","none","32","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/ชัยภูมิ","location-page","low","ok","none","79","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/ตราด","location-page","low","ok","none","7","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/ตาก","location-page","low","ok","none","1","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/พื้นที่ให้บริการ/นครพนม","location-page","low","ok","none","48","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/นครราชสีมา","location-page","medium","ok","none","1186","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/นครสวรรค์","location-page","low","ok","none","1","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/พื้นที่ให้บริการ/บึงกาฬ","location-page","low","ok","none","48","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/บุรีรัมย์","location-page","medium","ok","none","49","","no","low","P2","STRENGTHEN_SELECTIVE","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/พัทลุง","location-page","low","ok","none","1","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/พื้นที่ให้บริการ/ภูเก็ต","location-page","low","ok","none","1","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/พื้นที่ให้บริการ/มหาสารคาม","location-page","low","ok","none","48","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
"/พื้นที่ให้บริการ/มุกดาหาร","location-page","low","ok","none","48","","no","low","P3","KEEP_AS_IS","core/supporting architecture candidate"
