source_url,source_file,source_type,destination_url,destination_type,relationship,anchor_before,anchor_after_or_new,link_location,business_priority,gsc_evidence,thin_flag,cannibalization_risk,decision,reason
"/รับซื้อ/รับซื้อ-airpods-อำนาจเจริญ","src/content/serviceAreas/รับซื้อ-airpods-อำนาจเจริญ.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-อำนาจเจริญ","service-x-location","same-province-related-service","","รับซื้อ iPhone ในอำนาจเจริญ","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-อุดรธานี","src/content/serviceAreas/รับซื้อ-airpods-อุดรธานี.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุดรธานี","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในอุดรธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-อุดรธานี","src/content/serviceAreas/รับซื้อ-airpods-อุดรธานี.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-อุดรธานี","service-x-location","same-province-related-service","","รับซื้อ MacBook ในอุดรธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-อุดรธานี","src/content/serviceAreas/รับซื้อ-airpods-อุดรธานี.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อุดรธานี","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในอุดรธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-อุดรธานี","src/content/serviceAreas/รับซื้อ-airpods-อุดรธานี.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-อุดรธานี","service-x-location","same-province-related-service","","รับซื้อ iPhone ในอุดรธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-อุบลราชธานี","src/content/serviceAreas/รับซื้อ-airpods-อุบลราชธานี.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี","service-x-location","same-province-related-service","","รับซื้อโน๊ตบุ๊ค ในอุบลราชธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-อุบลราชธานี","src/content/serviceAreas/รับซื้อ-airpods-อุบลราชธานี.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-อุบลราชธานี","service-x-location","same-province-related-service","","รับซื้อ MacBook ในอุบลราชธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-อุบลราชธานี","src/content/serviceAreas/รับซื้อ-airpods-อุบลราชธานี.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-อุบลราชธานี","service-x-location","same-province-related-service","","รับซื้อคอมพิวเตอร์ ในอุบลราชธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-อุบลราชธานี","src/content/serviceAreas/รับซื้อ-airpods-อุบลราชธานี.md","service-x-location","/รับซื้อ/รับซื้อ-iphone-อุบลราชธานี","service-x-location","same-province-related-service","","รับซื้อ iPhone ในอุบลราชธานี","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-เลย","src/content/serviceAreas/รับซื้อ-airpods-เลย.md","service-x-location","/รับซื้อ/รับซื้อโน๊ตบุ๊ค-เลย","service-x-location","same-province-related-service","","รับซื้อ โน๊ตบุ๊ค ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-เลย","src/content/serviceAreas/รับซื้อ-airpods-เลย.md","service-x-location","/รับซื้อ/รับซื้อ-macbook-เลย","service-x-location","same-province-related-service","","รับซื้อ MacBook ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
"/รับซื้อ/รับซื้อ-airpods-เลย","src/content/serviceAreas/รับซื้อ-airpods-เลย.md","service-x-location","/รับซื้อ/รับซื้อคอมพิวเตอร์-เลย","service-x-location","same-province-related-service","","รับซื้อ คอมพิวเตอร์ ในเลย","sidebar-related-in-province","P2","none","no","low-descriptive-anchor","ADD","horizontal spoke link: related service in same province per F-06 audit recommendation"
